2020.04.21,12:00,1.22996,1.23355,1.22594,1.22596,19620
2020.04.21,16:00,1.22598,1.23087,1.22466,1.23029,14097
2020.04.21,20:00,1.23028,1.23067,1.22820,1.23008,2222
2020.04.22,00:00,1.23007,1.23035,1.22800,1.22865,5264
2020.04.22,04:00,1.22864,1.23432,1.22742,1.23366,10521
2020.04.22,08:00,1.23367,1.23852,1.23143,1.23712,13012
2020.04.22,12:00,1.23714,1.23739,1.23106,1.23295,15464
2020.04.22,16:00,1.23294,1.23297,1.23001,1.23195,7670
2020.04.22,20:00,1.23193,1.23434,1.23172,1.23218,2619
2020.04.23,00:00,1.23216,1.23384,1.23124,1.23247,3757
2020.04.23,04:00,1.23248,1.23748,1.23074,1.23177,11485
2020.04.23,08:00,1.23178,1.23743,1.23156,1.23444,14592
2020.04.23,12:00,1.23446,1.24132,1.23232,1.23678,21412
2020.04.23,16:00,1.23680,1.23700,1.23328,1.23533,12597
2020.04.23,20:00,1.23534,1.23549,1.23382,1.23513,2612
2020.04.24,00:00,1.23512,1.23588,1.23399,1.23529,4286
2020.04.24,04:00,1.23530,1.23599,1.23030,1.23190,8507
2020.04.24,08:00,1.23192,1.23765,1.22977,1.23475,13857
2020.04.24,12:00,1.23474,1.23627,1.23188,1.23310,15677
2020.04.24,16:00,1.23311,1.23688,1.23253,1.23667,8059
2020.04.24,20:00,1.23665,1.23721,1.23602,1.23618,1502
2020.04.26,21:00,1.23635,1.23684,1.23600,1.23665,1046
2020.04.27,00:00,1.23666,1.24066,1.23590,1.24021,5261
2020.04.27,04:00,1.24019,1.24537,1.23994,1.24288,10055
2020.04.27,08:00,1.24287,1.24492,1.24150,1.24370,10630
2020.04.27,12:00,1.24369,1.24442,1.23986,1.24198,11897
2020.04.27,16:00,1.24199,1.24316,1.24006,1.24256,5651
2020.04.27,20:00,1.24255,1.24305,1.24168,1.24208,2264
2020.04.28,00:00,1.24207,1.24353,1.24106,1.24156,3439
2020.04.28,04:00,1.24154,1.24708,1.24034,1.24691,7608
2020.04.28,08:00,1.24689,1.25175,1.24515,1.24951,13087
2020.04.28,12:00,1.24953,1.25051,1.24274,1.24361,14031
2020.04.28,16:00,1.24360,1.24527,1.24200,1.24354,6909
2020.04.28,20:00,1.24356,1.24390,1.24173,1.24338,2181
2020.04.29,00:00,1.24340,1.24766,1.24306,1.24742,3999
2020.04.29,04:00,1.24740,1.24847,1.24519,1.24591,6995
2020.04.29,08:00,1.24590,1.24624,1.23882,1.23949,10266
2020.04.29,12:00,1.23948,1.24510,1.23917,1.24272,13529
2020.04.29,16:00,1.24271,1.24681,1.24251,1.24583,11531
2020.04.29,20:00,1.24584,1.24751,1.24565,1.24695,2654
2020.04.30,00:00,1.24696,1.24696,1.24284,1.24621,3998
2020.04.30,04:00,1.24620,1.24811,1.24402,1.24664,8358
2020.04.30,08:00,1.24665,1.25280,1.24566,1.25138,12488
2020.04.30,12:00,1.25139,1.26413,1.24750,1.26017,26682
2020.04.30,16:00,1.26018,1.26042,1.25634,1.25928,12382
2020.04.30,20:00,1.25929,1.25974,1.25728,1.25804,2936
2020.05.01,00:00,1.25803,1.25810,1.25509,1.25641,4547
2020.05.01,04:00,1.25639,1.25794,1.25438,1.25559,6880
2020.05.01,08:00,1.25557,1.25736,1.25261,1.25328,10920
2020.05.01,12:00,1.25330,1.25627,1.25071,1.25075,15778
2020.05.01,16:00,1.25073,1.25203,1.24824,1.25091,8242
2020.05.01,20:00,1.25093,1.25093,1.24850,1.24958,1394
2020.05.03,21:00,1.24788,1.24819,1.24489,1.24547,2219
2020.05.04,00:00,1.24548,1.24675,1.24424,1.24578,4393
2020.05.04,04:00,1.24580,1.24751,1.24234,1.24549,9898
2020.05.04,08:00,1.24550,1.24580,1.24048,1.24395,11369
2020.05.04,12:00,1.24394,1.24501,1.24106,1.24285,14405
2020.05.04,16:00,1.24286,1.24464,1.24188,1.24458,7237
2020.05.04,20:00,1.24457,1.24478,1.24314,1.24439,1937
2020.05.05,00:00,1.24441,1.24680,1.24439,1.24615,3247
2020.05.05,04:00,1.24617,1.24734,1.24445,1.24604,7009
2020.05.05,08:00,1.24602,1.24827,1.24198,1.24486,18117
2020.05.05,12:00,1.24487,1.24799,1.24392,1.24471,15009
2020.05.05,16:00,1.24470,1.24565,1.24300,1.24420,6420
2020.05.05,20:00,1.24421,1.24452,1.24299,1.24433,2839
2020.05.06,00:00,1.24435,1.24491,1.24262,1.24308,4421
2020.05.06,04:00,1.24307,1.24495,1.24220,1.24263,7180
2020.05.06,08:00,1.24264,1.24269,1.23580,1.23883,12657
2020.05.06,12:00,1.23882,1.23926,1.23346,1.23444,14028
2020.05.06,16:00,1.23443,1.23663,1.23394,1.23405,7219
2020.05.06,20:00,1.23406,1.23483,1.23219,1.23237,2494
2020.05.07,00:00,1.23239,1.23322,1.23088,1.23206,4181
2020.05.07,04:00,1.23205,1.24156,1.23179,1.23737,11490
2020.05.07,08:00,1.23739,1.23823,1.23337,1.23472,13734
2020.05.07,12:00,1.23471,1.23602,1.22647,1.23469,17507
2020.05.07,16:00,1.23470,1.23777,1.23388,1.23526,10770
2020.05.07,20:00,1.23528,1.23780,1.23483,1.23730,2865
2020.05.08,00:00,1.23733,1.24080,1.23700,1.23938,5913
2020.05.08,04:00,1.23937,1.23998,1.23754,1.23850,4621
2020.05.08,08:00,1.23849,1.23965,1.23684,1.23812,6318
2020.05.08,12:00,1.23814,1.24663,1.23557,1.24335,16948
2020.05.08,16:00,1.24334,1.24339,1.24012,1.24044,5085
2020.05.08,20:00,1.24046,1.24100,1.24020,1.24061,819
2020.05.10,21:00,1.24058,1.24168,1.23916,1.24160,1856
2020.05.11,00:00,1.24162,1.24368,1.24090,1.24309,4379
2020.05.11,04:00,1.24308,1.24331,1.23790,1.23811,7560
2020.05.11,08:00,1.23812,1.23846,1.22890,1.22914,12510
2020.05.11,12:00,1.22915,1.23621,1.22819,1.23279,18296
2020.05.11,16:00,1.23280,1.23518,1.23194,1.23367,9434
2020.05.11,20:00,1.23368,1.23408,1.23248,1.23309,2586
2020.05.12,00:00,1.23308,1.23335,1.22865,1.23232,6654
2020.05.12,04:00,1.23230,1.23467,1.23081,1.23416,8702
2020.05.12,08:00,1.23418,1.23710,1.23039,1.23699,13644
2020.05.12,12:00,1.23701,1.23766,1.22946,1.22958,17025
2020.05.12,16:00,1.22959,1.23044,1.22664,1.22766,10414
2020.05.12,20:00,1.22768,1.22794,1.22508,1.22511,3463
2020.05.13,00:00,1.22512,1.22776,1.22506,1.22669,6943
2020.05.13,04:00,1.22667,1.23006,1.22567,1.22697,9538
2020.05.13,08:00,1.22696,1.23389,1.22650,1.23211,12796
2020.05.13,12:00,1.23212,1.23318,1.22178,1.22237,22379
